geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r4	d14_r7	d14_r8	d14_r9	d14_r10	d28_r8	d28_r14
ENSG00000231105.1	AL031728.1	lncRNA	antisense	2	0	1	6	3	5	7	2	1
ENSG00000236936.1	AL031005.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000249087.6	ZNF436-AS1	lncRNA	antisense	2	3	7	54	51	50	63	17	41
ENSG00000225952.1	AL512444.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000240553.1	AL031428.1	lncRNA	antisense	1	0	0	0	0	0	0	0	1
ENSG00000236810.5	ELOA-AS1	lncRNA	antisense	3	3	1	3	6	9	3	4	4
ENSG00000232557.3	AL590609.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000225315.2	AL591178.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000230703.1	AL591178.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000231953.2	AL031432.1	lncRNA	antisense	1	0	0	0	0	0	2	0	0
ENSG00000229162.1	AL445471.1	lncRNA	antisense	0	0	0	0	1	1	3	0	0
ENSG00000236528.1	AL033528.2	lncRNA	antisense	0	0	0	1	0	0	0	0	0
ENSG00000232298.2	AL138902.1	lncRNA	antisense	1	0	0	0	0	0	0	0	0
ENSG00000228172.5	AL020996.1	lncRNA	antisense	0	0	0	3	0	0	0	0	0
ENSG00000272478.1	AL020996.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000233478.1	AL031280.1	lncRNA	antisense	0	4	2	2	4	0	3	0	0
ENSG00000225891.1	AL513365.2	lncRNA	antisense	3	0	0	0	0	0	0	0	0
ENSG00000224311.1	AL590640.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000226698.1	AL034380.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000237429.1	BX293535.1	lncRNA	antisense	0	0	0	0	1	1	1	0	1
ENSG00000225886.3	AL445490.1	lncRNA	antisense	0	0	0	0	0	0	0	0	1
ENSG00000227050.1	AL512288.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000270605.1	AL353622.1	lncRNA	antisense	4	6	9	3	8	5	9	3	9
ENSG00000197989.14	SNHG12	lncRNA	antisense	38	38	28	30	32	22	30	11	18
ENSG00000233427.1	AL009181.1	lncRNA	antisense	0	1	0	0	0	0	0	0	0
ENSG00000186056.10	MATN1-AS1	lncRNA	antisense	2	3	3	8	10	11	9	0	3
ENSG00000235143.1	AL445235.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000237934.1	AL590729.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000229044.1	AL451070.1	lncRNA	antisense	0	0	1	0	0	0	0	0	0
ENSG00000229167.1	AC114488.1	lncRNA	antisense	0	0	0	2	0	1	0	0	0
ENSG00000235790.7	AC114488.2	lncRNA	antisense	0	0	1	0	0	1	3	0	0
ENSG00000264078.1	AC114488.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000254545.1	AL354919.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000203325.3	AL445248.1	lncRNA	antisense	1	0	0	0	0	0	0	0	1
ENSG00000224066.1	AL049795.1	lncRNA	antisense	0	0	0	2	1	1	0	1	0
ENSG00000224409.1	AC114489.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000260063.1	AL512408.1	lncRNA	antisense	0	0	0	0	2	0	1	0	1
ENSG00000225313.5	AL513327.1	lncRNA	antisense	1	0	0	8	7	11	4	0	3
ENSG00000233246.1	AL513327.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000255811.1	AL121988.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000230163.1	AL122010.1	lncRNA	antisense	1	2	0	1	2	3	1	0	0
ENSG00000236065.2	AL020995.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000239636.1	AC004865.2	lncRNA	antisense	6	2	4	0	1	0	2	0	1
ENSG00000227409.1	ZMYM4-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000232335.1	AL354864.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000116883.8	AL591845.1	lncRNA	antisense	22	25	11	96	132	131	141	36	69
ENSG00000234481.1	AC117945.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000233621.1	LINC01137	lncRNA	antisense	3	4	3	9	7	14	13	3	1
ENSG00000233728.1	AL929472.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000225903.1	AL035404.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000261798.1	AL033527.3	lncRNA	antisense	0	0	1	0	0	0	0	0	0
ENSG00000228060.2	AL365277.1	lncRNA	antisense	1	0	2	2	2	0	1	1	2
ENSG00000228436.2	AL139260.1	lncRNA	antisense	0	0	0	2	2	1	1	1	0
ENSG00000236546.1	AL033527.2	lncRNA	antisense	0	0	0	1	0	0	0	0	0
ENSG00000230955.1	AL929472.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000259943.1	AL050341.2	lncRNA	antisense	9	14	14	33	32	30	49	26	20
ENSG00000238287.1	AL603839.3	lncRNA	antisense	1	0	0	2	1	4	1	0	0
ENSG00000227278.1	AL603839.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000238186.1	AL603839.2	lncRNA	antisense	0	0	0	2	2	3	1	2	3
ENSG00000229528.1	AC119677.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000272145.1	NFYC-AS1	lncRNA	antisense	0	3	4	1	4	5	3	2	0
ENSG00000229901.1	AC093151.2	lncRNA	antisense	2	1	0	0	0	0	0	0	0
ENSG00000231163.5	CSMD2-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000285728.1	AC098484.4	lncRNA	antisense	6	0	2	2	3	1	3	2	4
ENSG00000271554.1	AL138787.2	lncRNA	antisense	0	1	0	0	0	0	1	0	0
ENSG00000228452.1	AC098484.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000228192.7	AL512353.1	lncRNA	antisense	1	0	1	0	1	0	2	1	1
ENSG00000281207.1	SLFNL1-AS1	lncRNA	antisense	0	2	3	3	1	1	1	0	1
ENSG00000234694.1	AL139289.2	lncRNA	antisense	4	5	3	1	1	1	2	1	0
ENSG00000229431.1	AL139289.1	lncRNA	antisense	0	2	0	1	0	2	8	2	0
ENSG00000237950.1	AL357079.1	lncRNA	antisense	2	1	0	1	1	0	2	0	1
ENSG00000285649.1	AL357079.2	lncRNA	antisense	0	0	0	0	0	0	0	1	2
ENSG00000230881.1	AL445933.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000225721.5	AL592166.1	lncRNA	antisense	1	0	0	0	0	1	0	0	0
ENSG00000236200.5	KDM4A-AS1	lncRNA	antisense	3	0	1	2	0	6	3	1	4
ENSG00000229444.1	AL451062.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000229372.1	SZT2-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000226957.1	AL358075.1	lncRNA	antisense	0	0	0	0	0	0	0	1	1
ENSG00000227857.2	AL358075.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000224805.2	LINC00853	lncRNA	antisense	0	0	0	1	2	2	2	2	0
ENSG00000226252.1	AL135960.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000225762.1	LINC01389	lncRNA	antisense	0	0	0	0	0	1	0	0	0
ENSG00000228237.5	EFCAB14-AS1	lncRNA	antisense	1	0	0	0	0	0	0	1	0
ENSG00000269956.1	MKNK1-AS1	lncRNA	antisense	1	2	0	0	3	0	0	0	1
ENSG00000237337.1	AL592182.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000233407.1	AL592182.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000272491.1	AL109659.2	lncRNA	antisense	0	0	0	0	0	0	0	1	2
ENSG00000229846.2	AC099788.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000230114.1	AL590432.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000236434.2	AL162430.2	lncRNA	antisense	0	0	0	0	1	0	0	0	0
ENSG00000238140.1	AC104170.2	lncRNA	antisense	0	0	0	0	0	0	0	0	1
ENSG00000227070.1	AC104170.1	lncRNA	antisense	0	0	1	0	0	0	1	0	0
ENSG00000225767.1	AL049637.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000261664.5	TTC39A-AS1	lncRNA	antisense	0	0	0	0	0	0	1	0	0
ENSG00000266993.3	AL050343.1	lncRNA	antisense	0	0	0	0	2	1	0	1	4
ENSG00000272175.1	AL050343.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000242391.2	AC099677.4	lncRNA	antisense	1	0	0	0	0	0	0	0	0
ENSG00000223390.1	AL445685.1	lncRNA	antisense	0	0	1	0	0	0	0	0	0
ENSG00000228369.2	TXNDC12-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000235563.1	AL445183.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000259818.1	AL606760.3	lncRNA	antisense	0	0	0	0	0	1	1	1	0
ENSG00000232993.1	AL445183.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000236723.2	AL606760.2	lncRNA	antisense	0	2	0	1	0	0	0	1	0
ENSG00000272100.1	AL513218.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000237453.1	AC096536.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000233271.1	AL590440.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000280425.2	AL357673.2	lncRNA	antisense	1	2	0	0	0	1	0	0	0
ENSG00000198711.5	SSBP3-AS1	lncRNA	antisense	0	1	0	0	4	6	6	4	6
ENSG00000225632.1	AL161644.1	lncRNA	antisense	0	0	0	0	0	1	0	0	0
ENSG00000229913.1	AL360295.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000236341.1	AL161740.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000226759.7	DAB1-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000226754.1	AL606760.1	lncRNA	antisense	0	0	0	1	4	1	2	0	0
ENSG00000234578.1	AL355483.4	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000228838.1	AL355483.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000232762.1	AL355483.3	lncRNA	antisense	2	0	0	0	0	0	1	0	0
ENSG00000226438.1	AL442071.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000226883.1	AL035416.1	lncRNA	antisense	0	0	0	2	0	0	0	0	1
ENSG00000235545.1	AC103923.1	lncRNA	antisense	0	0	1	1	1	3	0	0	0
ENSG00000230798.5	FOXD3-AS1	lncRNA	antisense	164	192	178	0	0	2	1	2	6
ENSG00000242396.1	AC096536.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000233203.6	DHCR24-DT	lncRNA	antisense	0	0	0	0	0	0	1	0	0
ENSG00000223949.6	ROR1-AS1	lncRNA	antisense	0	0	0	4	1	2	1	0	2
ENSG00000237928.5	NFIA-AS2	lncRNA	antisense	0	0	0	2	0	0	1	1	3
ENSG00000229294.1	AL139294.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000231080.1	AL592161.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000227466.1	AL590783.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000248458.2	AL139147.1	lncRNA	antisense	3	4	4	5	3	4	0	0	1
ENSG00000237919.5	AL158840.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000226088.1	AL158839.1	lncRNA	antisense	0	0	0	0	1	1	0	0	0
ENSG00000232284.7	GNG12-AS1	lncRNA	antisense	0	2	0	1	4	1	5	9	9
ENSG00000235782.1	AL031429.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000233589.1	AL138789.1	lncRNA	antisense	0	0	3	0	2	0	0	0	1
ENSG00000234264.1	DEPDC1-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000231985.1	AL354949.1	lncRNA	antisense	0	0	0	0	1	0	0	0	0
ENSG00000234497.5	ERICH3-AS1	lncRNA	antisense	0	0	1	0	0	0	0	0	0
ENSG00000224127.1	AC099786.1	lncRNA	antisense	0	0	0	1	1	0	1	0	0
ENSG00000224149.1	AC099786.2	lncRNA	antisense	0	0	0	1	0	4	0	0	0
ENSG00000235079.1	ZRANB2-AS1	lncRNA	antisense	0	0	0	0	0	1	0	0	0
ENSG00000230498.1	AL035409.1	lncRNA	antisense	1	2	0	0	0	0	0	0	1
ENSG00000237324.3	AC093158.1	lncRNA	antisense	1	0	0	2	2	0	0	0	0
ENSG00000233894.1	AC105271.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000233099.1	AC095030.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000235927.4	NEXN-AS1	lncRNA	antisense	0	2	1	2	5	3	4	2	0
ENSG00000273338.1	AC103591.3	lncRNA	antisense	0	0	0	0	1	1	0	0	0
ENSG00000228988.1	AL353771.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000236915.2	AL356270.1	lncRNA	antisense	0	1	0	0	0	0	0	0	0
ENSG00000261737.1	AL049597.2	lncRNA	antisense	0	0	1	6	4	4	4	1	0
ENSG00000223653.5	AL078459.1	lncRNA	antisense	0	0	0	0	1	0	1	0	0
ENSG00000267734.1	AL121989.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000237568.1	AC099063.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000237505.7	PKN2-AS1	lncRNA	antisense	4	3	1	3	3	4	2	2	2
ENSG00000284734.1	AC099063.4	lncRNA	antisense	3	0	3	5	0	3	5	1	5
ENSG00000224093.5	AL109613.1	lncRNA	antisense	0	0	1	0	0	1	0	0	0
ENSG00000231999.6	LRRC8C-DT	lncRNA	antisense	0	0	1	3	3	1	0	1	2
ENSG00000233482.1	AC093579.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000235501.5	AC105942.1	lncRNA	antisense	13	17	11	25	24	18	32	18	33
ENSG00000232878.3	DPYD-AS1	lncRNA	antisense	0	0	0	0	1	0	0	0	0
ENSG00000235777.1	DPYD-AS2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000226026.5	AC092802.1	lncRNA	antisense	2	1	1	2	2	3	2	1	2
ENSG00000228852.6	AC092802.2	lncRNA	antisense	1	1	1	4	2	0	3	0	2
ENSG00000232825.2	AL445433.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000230427.1	AC095033.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000285530.1	AL445928.2	lncRNA	antisense	0	0	0	1	0	0	0	0	0
ENSG00000273204.1	AC104506.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000225938.1	AL109741.1	lncRNA	antisense	0	0	0	0	0	0	1	0	1
ENSG00000228086.1	AL589990.1	lncRNA	antisense	0	0	0	1	0	0	0	0	0
ENSG00000233184.6	AC093157.1	lncRNA	antisense	6	7	4	4	8	6	8	9	9
ENSG00000235795.1	AC093157.2	lncRNA	antisense	0	0	0	0	1	1	0	0	0
ENSG00000260879.1	AL359258.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000230489.1	VAV3-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000232971.2	AL591719.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000228084.1	AC118553.1	lncRNA	antisense	0	0	0	1	0	0	0	0	0
ENSG00000241073.1	AC093019.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000273382.1	AL356488.3	lncRNA	antisense	0	0	0	5	1	2	1	3	2
ENSG00000234953.2	AL138799.4	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000236676.1	AC117944.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000203897.3	SPATA42	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000254942.1	AL355310.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000235005.1	AL450468.1	lncRNA	antisense	0	0	1	0	0	0	0	0	0
ENSG00000260246.1	AC000032.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000241720.2	AL158847.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000258673.1	LINC01397	lncRNA	antisense	0	0	0	0	0	1	0	0	0
ENSG00000224965.1	LINC02586	lncRNA	antisense	0	0	1	0	0	0	0	0	1
ENSG00000227091.1	AL355990.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000235526.1	AL355990.2	lncRNA	antisense	0	0	0	0	0	1	0	1	0
ENSG00000270380.1	AL358215.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000232811.1	AL360270.1	lncRNA	antisense	2	0	3	0	3	1	0	0	0
ENSG00000273010.1	AL360270.3	lncRNA	antisense	0	1	0	0	0	1	0	0	1
ENSG00000227963.1	RBM15-AS1	lncRNA	antisense	0	2	1	0	0	0	0	0	1
ENSG00000229283.1	AL356387.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000273373.1	AL355488.1	lncRNA	antisense	5	9	9	11	9	14	16	9	15
ENSG00000258634.3	AL160006.1	lncRNA	antisense	32	39	37	43	38	45	43	35	48
ENSG00000237556.1	KCND3-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000261595.1	AL603832.2	lncRNA	antisense	0	0	0	0	0	1	0	0	0
ENSG00000272982.1	AL355816.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000273221.1	AL355816.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000273483.1	AL354760.1	lncRNA	antisense	1	0	0	1	0	0	0	2	2
ENSG00000226419.7	SLC16A1-AS1	lncRNA	antisense	15	28	11	14	9	12	17	7	13
ENSG00000225075.1	AL603832.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000228703.1	AL355310.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000228035.1	NGF-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000237993.1	AL365318.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000231128.5	AL137856.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000226167.1	AP4B1-AS1	lncRNA	antisense	0	0	1	0	0	1	3	1	1
ENSG00000236137.1	AL445231.1	lncRNA	antisense	0	0	0	0	1	0	0	0	0
ENSG00000236866.5	AL157902.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000231365.5	AL359915.2	lncRNA	antisense	6	11	5	8	11	8	9	4	12
ENSG00000224238.2	WARS2-IT1	lncRNA	antisense	0	0	1	3	0	1	0	0	1
ENSG00000234998.1	AC244453.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000233029.3	AC244453.2	lncRNA	antisense	1	0	0	1	2	0	0	0	1
ENSG00000230186.3	AC246680.1	lncRNA	antisense	0	1	0	0	0	0	0	0	0
ENSG00000235527.6	HIPK1-AS1	lncRNA	antisense	0	1	0	1	1	0	2	0	0
ENSG00000230806.1	SRGAP2-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000244619.2	AC243547.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000234222.6	LIX1L-AS1	lncRNA	antisense	0	0	0	0	1	0	1	0	0
ENSG00000278431.1	AC243547.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000274415.1	AC241644.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000237188.4	AC242426.2	lncRNA	antisense	0	0	0	0	0	1	0	0	0
ENSG00000278811.4	LINC00624	lncRNA	antisense	2	1	8	6	4	1	2	1	0
ENSG00000233030.2	AC243772.2	lncRNA	antisense	0	0	1	1	0	0	0	0	1
ENSG00000264207.1	AC239868.1	lncRNA	antisense	3	3	7	6	6	2	5	4	0
ENSG00000254913.1	AC239802.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000255148.2	AC239802.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000276110.1	AC242988.1	lncRNA	antisense	0	1	0	0	0	1	1	0	0
ENSG00000259357.2	AL590133.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000231073.1	AL590133.1	lncRNA	antisense	0	0	0	0	0	1	1	0	0
ENSG00000237781.3	AL356356.1	lncRNA	antisense	0	0	0	1	4	2	2	0	1
ENSG00000224645.1	AL391069.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000237976.1	AL391069.3	lncRNA	antisense	1	0	2	2	0	1	0	0	2
ENSG00000227045.1	AL589765.1	lncRNA	antisense	0	0	1	0	0	0	1	4	4
ENSG00000234614.1	AL450992.2	lncRNA	antisense	3	5	9	2	2	1	6	0	1
ENSG00000229021.2	AL450992.1	lncRNA	antisense	0	0	0	1	1	0	0	1	0
ENSG00000226716.1	AL589986.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000237975.6	FLG-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000285651.1	AL450992.3	lncRNA	antisense	0	0	1	0	0	0	1	0	0
ENSG00000224308.1	LINC01527	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000269621.1	AL589765.7	lncRNA	antisense	0	0	0	0	0	0	1	0	1
ENSG00000203288.3	TDRKH-AS1	lncRNA	antisense	5	1	3	4	5	1	5	5	4
ENSG00000249602.1	AL589765.4	lncRNA	antisense	1	3	2	1	2	1	2	1	0
ENSG00000268288.1	AL589765.5	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000238279.1	BX470102.1	lncRNA	antisense	0	0	0	1	1	0	0	1	0
ENSG00000272030.1	AL162258.2	lncRNA	antisense	0	0	0	1	0	0	0	0	0
ENSG00000284738.1	AL358472.5	lncRNA	antisense	0	0	2	0	0	3	2	2	1
ENSG00000232671.5	AL391069.2	lncRNA	antisense	0	1	2	0	1	0	0	0	0
ENSG00000243613.1	AL513523.4	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000233222.2	AL513523.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000282386.1	AL358472.4	lncRNA	antisense	4	1	1	0	2	2	0	0	2
ENSG00000273026.1	AL358472.3	lncRNA	antisense	0	3	1	0	0	1	1	0	0
ENSG00000229780.1	UBE2Q1-AS1	lncRNA	antisense	2	0	0	1	2	0	1	0	0
ENSG00000228013.1	IL6R-AS1	lncRNA	antisense	0	0	0	0	0	2	0	0	0
ENSG00000273110.1	AL162591.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000250734.2	AL391335.1	lncRNA	antisense	0	0	0	0	1	0	1	0	0
ENSG00000233875.1	AL592078.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000232093.1	DCST1-AS1	lncRNA	antisense	0	4	2	2	2	4	1	4	2
ENSG00000271380.1	AL451085.2	lncRNA	antisense	0	0	0	0	1	0	2	0	0
ENSG00000231064.7	AC234582.1	lncRNA	antisense	1	4	0	4	5	7	9	10	21
ENSG00000236263.1	AC234582.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000225855.6	RUSC1-AS1	lncRNA	antisense	15	22	15	11	15	16	16	9	17
ENSG00000285677.1	AL355388.3	lncRNA	antisense	0	0	0	0	0	1	0	2	1
ENSG00000273002.1	AL355388.2	lncRNA	antisense	0	0	4	1	1	2	3	0	1
ENSG00000224276.1	AL355388.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000232519.2	AL353807.2	lncRNA	antisense	1	0	1	0	0	0	1	0	0
ENSG00000227673.1	AL162734.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000223356.1	AL590666.1	lncRNA	antisense	0	0	0	0	2	2	0	0	0
ENSG00000272405.1	AL365181.3	lncRNA	antisense	5	2	4	9	12	8	15	2	0
ENSG00000229953.1	AL590666.2	lncRNA	antisense	0	1	0	0	2	1	1	0	0
ENSG00000235919.4	ASH1L-AS1	lncRNA	antisense	8	6	11	9	17	8	11	5	2
ENSG00000285570.1	AL590666.4	lncRNA	antisense	0	0	0	1	0	2	1	0	0
ENSG00000227217.1	AL356276.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000236656.1	AL365440.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000228560.1	AL513323.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000225670.4	CADM3-AS1	lncRNA	antisense	0	0	0	0	0	0	0	4	4
ENSG00000272668.2	AL590560.1	lncRNA	antisense	1	2	5	5	4	1	6	0	5
ENSG00000227741.1	AL121987.2	lncRNA	antisense	1	1	3	2	1	1	2	1	0
ENSG00000225279.1	AL121987.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000234425.1	AL138930.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000228863.8	AL121985.1	lncRNA	antisense	333	364	299	25	15	31	23	1	6
ENSG00000198358.4	AL354714.1	lncRNA	antisense	1	0	0	0	1	0	2	0	0
ENSG00000228606.2	AL139011.1	lncRNA	antisense	1	1	0	2	4	2	1	0	0
ENSG00000228917.1	AL591806.1	lncRNA	antisense	0	1	0	0	0	0	0	0	0
ENSG00000224985.1	AL590714.1	lncRNA	antisense	0	0	0	0	1	0	0	0	0
ENSG00000224515.1	AL590385.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000234211.2	AL451067.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000226889.3	AL359541.1	lncRNA	antisense	0	0	0	0	0	0	1	0	0
ENSG00000259788.1	AL596325.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000285636.1	AL450163.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000227094.1	AL512785.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000224702.1	AL390730.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000238022.1	AL390730.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000237463.5	AL157714.2	lncRNA	antisense	3	1	1	0	0	0	0	0	0
ENSG00000232995.7	RGS5	lncRNA	antisense	2	0	1	0	4	3	3	1	4
ENSG00000232892.1	AL499616.1	lncRNA	antisense	1	0	0	0	0	0	0	0	0
ENSG00000203307.2	AL626787.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000227907.1	AL158837.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000231605.5	LINC01363	lncRNA	antisense	0	1	1	0	0	1	2	0	0
ENSG00000241666.2	AL031733.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0
ENSG00000236364.3	AL358115.1	lncRNA	antisense	0	3	1	0	2	0	0	1	1
ENSG00000224358.1	AL451074.2	lncRNA	antisense	0	0	0	1	0	3	0	1	1
ENSG00000232194.1	Z99943.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0
