Location,date,confirmed,deaths,confirmed
Canada - Recovered,3/27/20,0,0,
Canada - Recovered,3/28/20,0,0,
Canada - Recovered,3/29/20,0,0,
Canada - Recovered,3/30/20,0,0,
Canada - Recovered,3/31/20,0,0,
Canada - Recovered,4/1/20,0,0,
Canada - Recovered,4/2/20,0,0,
Canada - Recovered,4/3/20,0,0,
Canada - Recovered,4/4/20,0,0,
Laos,1/22/20,0,0,0
Laos,1/23/20,0,0,0
Laos,1/24/20,0,0,0
Laos,1/25/20,0,0,0
Laos,1/26/20,0,0,0
Laos,1/27/20,0,0,0
Laos,1/28/20,0,0,0
Laos,1/29/20,0,0,0
Laos,1/30/20,0,0,0
Laos,1/31/20,0,0,0
Laos,2/1/20,0,0,0
Laos,2/2/20,0,0,0
Laos,2/3/20,0,0,0
Laos,2/4/20,0,0,0
Laos,2/5/20,0,0,0
Laos,2/6/20,0,0,0
Laos,2/7/20,0,0,0
Laos,2/8/20,0,0,0
Laos,2/9/20,0,0,0
Laos,2/10/20,0,0,0
Laos,2/11/20,0,0,0
Laos,2/12/20,0,0,0
Laos,2/13/20,0,0,0
Laos,2/14/20,0,0,0
Laos,2/15/20,0,0,0
Laos,2/16/20,0,0,0
Laos,2/17/20,0,0,0
Laos,2/18/20,0,0,0
Laos,2/19/20,0,0,0
Laos,2/20/20,0,0,0
Laos,2/21/20,0,0,0
Laos,2/22/20,0,0,0
Laos,2/23/20,0,0,0
Laos,2/24/20,0,0,0
Laos,2/25/20,0,0,0
Laos,2/26/20,0,0,0
Laos,2/27/20,0,0,0
Laos,2/28/20,0,0,0
Laos,2/29/20,0,0,0
Laos,3/1/20,0,0,0
Laos,3/2/20,0,0,0
Laos,3/3/20,0,0,0
Laos,3/4/20,0,0,0
Laos,3/5/20,0,0,0
Laos,3/6/20,0,0,0
Laos,3/7/20,0,0,0
Laos,3/8/20,0,0,0
Laos,3/9/20,0,0,0
Laos,3/10/20,0,0,0
Laos,3/11/20,0,0,0
Laos,3/12/20,0,0,0
Laos,3/13/20,0,0,0
Laos,3/14/20,0,0,0
Laos,3/15/20,0,0,0
Laos,3/16/20,0,0,0
Laos,3/17/20,0,0,0
Laos,3/18/20,0,0,0
Laos,3/19/20,0,0,0
Laos,3/20/20,0,0,0
Laos,3/21/20,0,0,0
Laos,3/22/20,0,0,0
Laos,3/23/20,0,0,0
Laos,3/24/20,2,0,0
Laos,3/25/20,3,0,0
Laos,3/26/20,6,0,0
Laos,3/27/20,6,0,0
Laos,3/28/20,8,0,0
Laos,3/29/20,8,0,0
Laos,3/30/20,8,0,0
Laos,3/31/20,9,0,0
Laos,4/1/20,10,0,0
Laos,4/2/20,10,0,0
Laos,4/3/20,10,0,0
Laos,4/4/20,10,0,0
Libya,1/22/20,0,0,0
Libya,1/23/20,0,0,0
Libya,1/24/20,0,0,0
Libya,1/25/20,0,0,0
Libya,1/26/20,0,0,0
Libya,1/27/20,0,0,0
Libya,1/28/20,0,0,0
Libya,1/29/20,0,0,0
Libya,1/30/20,0,0,0
Libya,1/31/20,0,0,0
Libya,2/1/20,0,0,0
Libya,2/2/20,0,0,0
Libya,2/3/20,0,0,0
Libya,2/4/20,0,0,0
Libya,2/5/20,0,0,0
Libya,2/6/20,0,0,0
Libya,2/7/20,0,0,0
Libya,2/8/20,0,0,0
Libya,2/9/20,0,0,0
Libya,2/10/20,0,0,0
Libya,2/11/20,0,0,0
Libya,2/12/20,0,0,0
Libya,2/13/20,0,0,0
Libya,2/14/20,0,0,0
Libya,2/15/20,0,0,0
Libya,2/16/20,0,0,0
Libya,2/17/20,0,0,0
Libya,2/18/20,0,0,0
Libya,2/19/20,0,0,0
Libya,2/20/20,0,0,0
Libya,2/21/20,0,0,0
Libya,2/22/20,0,0,0
Libya,2/23/20,0,0,0
Libya,2/24/20,0,0,0
Libya,2/25/20,0,0,0
Libya,2/26/20,0,0,0
Libya,2/27/20,0,0,0
Libya,2/28/20,0,0,0
Libya,2/29/20,0,0,0
Libya,3/1/20,0,0,0
Libya,3/2/20,0,0,0
Libya,3/3/20,0,0,0
Libya,3/4/20,0,0,0
Libya,3/5/20,0,0,0
Libya,3/6/20,0,0,0
Libya,3/7/20,0,0,0
Libya,3/8/20,0,0,0
Libya,3/9/20,0,0,0
Libya,3/10/20,0,0,0
Libya,3/11/20,0,0,0
Libya,3/12/20,0,0,0
Libya,3/13/20,0,0,0
Libya,3/14/20,0,0,0
Libya,3/15/20,0,0,0
Libya,3/16/20,0,0,0
Libya,3/17/20,0,0,0
Libya,3/18/20,0,0,0
Libya,3/19/20,0,0,0
Libya,3/20/20,0,0,0
Libya,3/21/20,0,0,0
Libya,3/22/20,0,0,0
Libya,3/23/20,0,0,0
Libya,3/24/20,1,0,0
Libya,3/25/20,1,0,0
Libya,3/26/20,1,0,0
Libya,3/27/20,1,0,0
Libya,3/28/20,3,0,0
Libya,3/29/20,8,0,0
Libya,3/30/20,8,0,0
Libya,3/31/20,10,0,1
Libya,4/1/20,10,0,0
Libya,4/2/20,11,1,0
Libya,4/3/20,11,1,0
Libya,4/4/20,18,1,0
West Bank and Gaza,1/22/20,0,0,0
West Bank and Gaza,1/23/20,0,0,0
West Bank and Gaza,1/24/20,0,0,0
West Bank and Gaza,1/25/20,0,0,0
West Bank and Gaza,1/26/20,0,0,0
West Bank and Gaza,1/27/20,0,0,0
West Bank and Gaza,1/28/20,0,0,0
West Bank and Gaza,1/29/20,0,0,0
West Bank and Gaza,1/30/20,0,0,0
West Bank and Gaza,1/31/20,0,0,0
West Bank and Gaza,2/1/20,0,0,0
West Bank and Gaza,2/2/20,0,0,0
West Bank and Gaza,2/3/20,0,0,0
West Bank and Gaza,2/4/20,0,0,0
West Bank and Gaza,2/5/20,0,0,0
West Bank and Gaza,2/6/20,0,0,0
West Bank and Gaza,2/7/20,0,0,0
West Bank and Gaza,2/8/20,0,0,0
West Bank and Gaza,2/9/20,0,0,0
West Bank and Gaza,2/10/20,0,0,0
West Bank and Gaza,2/11/20,0,0,0
West Bank and Gaza,2/12/20,0,0,0
West Bank and Gaza,2/13/20,0,0,0
West Bank and Gaza,2/14/20,0,0,0
West Bank and Gaza,2/15/20,0,0,0
West Bank and Gaza,2/16/20,0,0,0
West Bank and Gaza,2/17/20,0,0,0
West Bank and Gaza,2/18/20,0,0,0
West Bank and Gaza,2/19/20,0,0,0
West Bank and Gaza,2/20/20,0,0,0
West Bank and Gaza,2/21/20,0,0,0
West Bank and Gaza,2/22/20,0,0,0
West Bank and Gaza,2/23/20,0,0,0
West Bank and Gaza,2/24/20,0,0,0
West Bank and Gaza,2/25/20,0,0,0
West Bank and Gaza,2/26/20,0,0,0
West Bank and Gaza,2/27/20,0,0,0
West Bank and Gaza,2/28/20,0,0,0
West Bank and Gaza,2/29/20,0,0,0
West Bank and Gaza,3/1/20,0,0,0
West Bank and Gaza,3/2/20,0,0,0
West Bank and Gaza,3/3/20,0,0,0
West Bank and Gaza,3/4/20,0,0,0
West Bank and Gaza,3/5/20,4,0,0
West Bank and Gaza,3/6/20,7,0,0
West Bank and Gaza,3/7/20,16,0,0
West Bank and Gaza,3/8/20,16,0,0
West Bank and Gaza,3/9/20,19,0,0
West Bank and Gaza,3/10/20,26,0,0
West Bank and Gaza,3/11/20,30,0,0
West Bank and Gaza,3/12/20,30,0,0
West Bank and Gaza,3/13/20,31,0,0
West Bank and Gaza,3/14/20,35,0,0
West Bank and Gaza,3/15/20,38,0,0
West Bank and Gaza,3/16/20,38,0,0
West Bank and Gaza,3/17/20,39,0,0
West Bank and Gaza,3/18/20,41,0,0
West Bank and Gaza,3/19/20,44,0,0
West Bank and Gaza,3/20/20,47,0,17
West Bank and Gaza,3/21/20,48,0,17
West Bank and Gaza,3/22/20,52,0,17
West Bank and Gaza,3/23/20,59,0,17
West Bank and Gaza,3/24/20,59,0,17
West Bank and Gaza,3/25/20,59,0,17
West Bank and Gaza,3/26/20,84,1,17
West Bank and Gaza,3/27/20,91,1,17
West Bank and Gaza,3/28/20,98,1,18
West Bank and Gaza,3/29/20,109,1,18
West Bank and Gaza,3/30/20,116,1,18
West Bank and Gaza,3/31/20,119,1,18
West Bank and Gaza,4/1/20,134,1,18
West Bank and Gaza,4/2/20,161,1,18
West Bank and Gaza,4/3/20,194,1,21
West Bank and Gaza,4/4/20,217,1,21
Guinea-Bissau,1/22/20,0,0,0
Guinea-Bissau,1/23/20,0,0,0
Guinea-Bissau,1/24/20,0,0,0
Guinea-Bissau,1/25/20,0,0,0
Guinea-Bissau,1/26/20,0,0,0
Guinea-Bissau,1/27/20,0,0,0
Guinea-Bissau,1/28/20,0,0,0
Guinea-Bissau,1/29/20,0,0,0
Guinea-Bissau,1/30/20,0,0,0
Guinea-Bissau,1/31/20,0,0,0
Guinea-Bissau,2/1/20,0,0,0
Guinea-Bissau,2/2/20,0,0,0
Guinea-Bissau,2/3/20,0,0,0
Guinea-Bissau,2/4/20,0,0,0
Guinea-Bissau,2/5/20,0,0,0
Guinea-Bissau,2/6/20,0,0,0
Guinea-Bissau,2/7/20,0,0,0
Guinea-Bissau,2/8/20,0,0,0
Guinea-Bissau,2/9/20,0,0,0
Guinea-Bissau,2/10/20,0,0,0
Guinea-Bissau,2/11/20,0,0,0
Guinea-Bissau,2/12/20,0,0,0
Guinea-Bissau,2/13/20,0,0,0
Guinea-Bissau,2/14/20,0,0,0
Guinea-Bissau,2/15/20,0,0,0
Guinea-Bissau,2/16/20,0,0,0
Guinea-Bissau,2/17/20,0,0,0
Guinea-Bissau,2/18/20,0,0,0
Guinea-Bissau,2/19/20,0,0,0
Guinea-Bissau,2/20/20,0,0,0
Guinea-Bissau,2/21/20,0,0,0
Guinea-Bissau,2/22/20,0,0,0
Guinea-Bissau,2/23/20,0,0,0
Guinea-Bissau,2/24/20,0,0,0
Guinea-Bissau,2/25/20,0,0,0
Guinea-Bissau,2/26/20,0,0,0
Guinea-Bissau,2/27/20,0,0,0
Guinea-Bissau,2/28/20,0,0,0
Guinea-Bissau,2/29/20,0,0,0
Guinea-Bissau,3/1/20,0,0,0
Guinea-Bissau,3/2/20,0,0,0
Guinea-Bissau,3/3/20,0,0,0
Guinea-Bissau,3/4/20,0,0,0
Guinea-Bissau,3/5/20,0,0,0
Guinea-Bissau,3/6/20,0,0,0
Guinea-Bissau,3/7/20,0,0,0
Guinea-Bissau,3/8/20,0,0,0
Guinea-Bissau,3/9/20,0,0,0
Guinea-Bissau,3/10/20,0,0,0
Guinea-Bissau,3/11/20,0,0,0
Guinea-Bissau,3/12/20,0,0,0
Guinea-Bissau,3/13/20,0,0,0
Guinea-Bissau,3/14/20,0,0,0
Guinea-Bissau,3/15/20,0,0,0
Guinea-Bissau,3/16/20,0,0,0
Guinea-Bissau,3/17/20,0,0,0
Guinea-Bissau,3/18/20,0,0,0
Guinea-Bissau,3/19/20,0,0,0
Guinea-Bissau,3/20/20,0,0,0
Guinea-Bissau,3/21/20,0,0,0
Guinea-Bissau,3/22/20,0,0,0
Guinea-Bissau,3/23/20,0,0,0
Guinea-Bissau,3/24/20,0,0,0
Guinea-Bissau,3/25/20,2,0,0
Guinea-Bissau,3/26/20,2,0,0
Guinea-Bissau,3/27/20,2,0,0
Guinea-Bissau,3/28/20,2,0,0
Guinea-Bissau,3/29/20,2,0,0
Guinea-Bissau,3/30/20,8,0,0
Guinea-Bissau,3/31/20,8,0,0
Guinea-Bissau,4/1/20,9,0,0
Guinea-Bissau,4/2/20,9,0,0
Guinea-Bissau,4/3/20,15,0,0
Guinea-Bissau,4/4/20,18,0,0
Mali,1/22/20,0,0,0
Mali,1/23/20,0,0,0
Mali,1/24/20,0,0,0
Mali,1/25/20,0,0,0
Mali,1/26/20,0,0,0
Mali,1/27/20,0,0,0
Mali,1/28/20,0,0,0
Mali,1/29/20,0,0,0
Mali,1/30/20,0,0,0
Mali,1/31/20,0,0,0
Mali,2/1/20,0,0,0
Mali,2/2/20,0,0,0
Mali,2/3/20,0,0,0
Mali,2/4/20,0,0,0
Mali,2/5/20,0,0,0
Mali,2/6/20,0,0,0
Mali,2/7/20,0,0,0
Mali,2/8/20,0,0,0
Mali,2/9/20,0,0,0
Mali,2/10/20,0,0,0
Mali,2/11/20,0,0,0
Mali,2/12/20,0,0,0
Mali,2/13/20,0,0,0
Mali,2/14/20,0,0,0
Mali,2/15/20,0,0,0
Mali,2/16/20,0,0,0
Mali,2/17/20,0,0,0
Mali,2/18/20,0,0,0
Mali,2/19/20,0,0,0
Mali,2/20/20,0,0,0
Mali,2/21/20,0,0,0
Mali,2/22/20,0,0,0
Mali,2/23/20,0,0,0
Mali,2/24/20,0,0,0
Mali,2/25/20,0,0,0
Mali,2/26/20,0,0,0
Mali,2/27/20,0,0,0
Mali,2/28/20,0,0,0
Mali,2/29/20,0,0,0
Mali,3/1/20,0,0,0
Mali,3/2/20,0,0,0
Mali,3/3/20,0,0,0
Mali,3/4/20,0,0,0
Mali,3/5/20,0,0,0
Mali,3/6/20,0,0,0
Mali,3/7/20,0,0,0
Mali,3/8/20,0,0,0
Mali,3/9/20,0,0,0
Mali,3/10/20,0,0,0
Mali,3/11/20,0,0,0
Mali,3/12/20,0,0,0
Mali,3/13/20,0,0,0
Mali,3/14/20,0,0,0
Mali,3/15/20,0,0,0
Mali,3/16/20,0,0,0
Mali,3/17/20,0,0,0
Mali,3/18/20,0,0,0
Mali,3/19/20,0,0,0
Mali,3/20/20,0,0,0
Mali,3/21/20,0,0,0
Mali,3/22/20,0,0,0
Mali,3/23/20,0,0,0
Mali,3/24/20,0,0,0
Mali,3/25/20,2,0,0
Mali,3/26/20,4,0,0
Mali,3/27/20,11,0,0
Mali,3/28/20,18,0,0
Mali,3/29/20,18,1,0
Mali,3/30/20,25,2,0
Mali,3/31/20,28,2,0
Mali,4/1/20,31,3,0
Mali,4/2/20,36,3,0
Mali,4/3/20,39,3,0
Mali,4/4/20,41,3,1
Saint Kitts and Nevis,1/22/20,0,0,0
Saint Kitts and Nevis,1/23/20,0,0,0
Saint Kitts and Nevis,1/24/20,0,0,0
Saint Kitts and Nevis,1/25/20,0,0,0
Saint Kitts and Nevis,1/26/20,0,0,0
Saint Kitts and Nevis,1/27/20,0,0,0
Saint Kitts and Nevis,1/28/20,0,0,0
Saint Kitts and Nevis,1/29/20,0,0,0
Saint Kitts and Nevis,1/30/20,0,0,0
Saint Kitts and Nevis,1/31/20,0,0,0
Saint Kitts and Nevis,2/1/20,0,0,0
Saint Kitts and Nevis,2/2/20,0,0,0
Saint Kitts and Nevis,2/3/20,0,0,0
Saint Kitts and Nevis,2/4/20,0,0,0
Saint Kitts and Nevis,2/5/20,0,0,0
Saint Kitts and Nevis,2/6/20,0,0,0
Saint Kitts and Nevis,2/7/20,0,0,0
Saint Kitts and Nevis,2/8/20,0,0,0
Saint Kitts and Nevis,2/9/20,0,0,0
Saint Kitts and Nevis,2/10/20,0,0,0
Saint Kitts and Nevis,2/11/20,0,0,0
Saint Kitts and Nevis,2/12/20,0,0,0
Saint Kitts and Nevis,2/13/20,0,0,0
Saint Kitts and Nevis,2/14/20,0,0,0
Saint Kitts and Nevis,2/15/20,0,0,0
Saint Kitts and Nevis,2/16/20,0,0,0
Saint Kitts and Nevis,2/17/20,0,0,0
Saint Kitts and Nevis,2/18/20,0,0,0
Saint Kitts and Nevis,2/19/20,0,0,0
Saint Kitts and Nevis,2/20/20,0,0,0
Saint Kitts and Nevis,2/21/20,0,0,0
Saint Kitts and Nevis,2/22/20,0,0,0
Saint Kitts and Nevis,2/23/20,0,0,0
Saint Kitts and Nevis,2/24/20,0,0,0
Saint Kitts and Nevis,2/25/20,0,0,0
Saint Kitts and Nevis,2/26/20,0,0,0
Saint Kitts and Nevis,2/27/20,0,0,0
Saint Kitts and Nevis,2/28/20,0,0,0
Saint Kitts and Nevis,2/29/20,0,0,0
Saint Kitts and Nevis,3/1/20,0,0,0
Saint Kitts and Nevis,3/2/20,0,0,0
Saint Kitts and Nevis,3/3/20,0,0,0
Saint Kitts and Nevis,3/4/20,0,0,0
Saint Kitts and Nevis,3/5/20,0,0,0
Saint Kitts and Nevis,3/6/20,0,0,0
Saint Kitts and Nevis,3/7/20,0,0,0
Saint Kitts and Nevis,3/8/20,0,0,0
Saint Kitts and Nevis,3/9/20,0,0,0
Saint Kitts and Nevis,3/10/20,0,0,0
Saint Kitts and Nevis,3/11/20,0,0,0
Saint Kitts and Nevis,3/12/20,0,0,0
Saint Kitts and Nevis,3/13/20,0,0,0
Saint Kitts and Nevis,3/14/20,0,0,0
Saint Kitts and Nevis,3/15/20,0,0,0
Saint Kitts and Nevis,3/16/20,0,0,0
Saint Kitts and Nevis,3/17/20,0,0,0
Saint Kitts and Nevis,3/18/20,0,0,0
Saint Kitts and Nevis,3/19/20,0,0,0
Saint Kitts and Nevis,3/20/20,0,0,0
Saint Kitts and Nevis,3/21/20,0,0,0
Saint Kitts and Nevis,3/22/20,0,0,0
Saint Kitts and Nevis,3/23/20,0,0,0
Saint Kitts and Nevis,3/24/20,0,0,0
Saint Kitts and Nevis,3/25/20,2,0,0
Saint Kitts and Nevis,3/26/20,2,0,0
Saint Kitts and Nevis,3/27/20,2,0,0
Saint Kitts and Nevis,3/28/20,2,0,0
Saint Kitts and Nevis,3/29/20,2,0,0
Saint Kitts and Nevis,3/30/20,7,0,0
Saint Kitts and Nevis,3/31/20,8,0,0
Saint Kitts and Nevis,4/1/20,8,0,0
Saint Kitts and Nevis,4/2/20,9,0,0
Saint Kitts and Nevis,4/3/20,9,0,0
Saint Kitts and Nevis,4/4/20,9,0,0
Canada - Northwest Territories,1/22/20,0,0,
Canada - Northwest Territories,1/23/20,0,0,
Canada - Northwest Territories,1/24/20,0,0,
Canada - Northwest Territories,1/25/20,0,0,
Canada - Northwest Territories,1/26/20,0,0,
Canada - Northwest Territories,1/27/20,0,0,
Canada - Northwest Territories,1/28/20,0,0,
Canada - Northwest Territories,1/29/20,0,0,
Canada - Northwest Territories,1/30/20,0,0,
Canada - Northwest Territories,1/31/20,0,0,
Canada - Northwest Territories,2/1/20,0,0,
Canada - Northwest Territories,2/2/20,0,0,
Canada - Northwest Territories,2/3/20,0,0,
Canada - Northwest Territories,2/4/20,0,0,
Canada - Northwest Territories,2/5/20,0,0,
Canada - Northwest Territories,2/6/20,0,0,
Canada - Northwest Territories,2/7/20,0,0,
Canada - Northwest Territories,2/8/20,0,0,
Canada - Northwest Territories,2/9/20,0,0,
Canada - Northwest Territories,2/10/20,0,0,
Canada - Northwest Territories,2/11/20,0,0,
Canada - Northwest Territories,2/12/20,0,0,
Canada - Northwest Territories,2/13/20,0,0,
Canada - Northwest Territories,2/14/20,0,0,
Canada - Northwest Territories,2/15/20,0,0,
Canada - Northwest Territories,2/16/20,0,0,
Canada - Northwest Territories,2/17/20,0,0,
Canada - Northwest Territories,2/18/20,0,0,
Canada - Northwest Territories,2/19/20,0,0,
Canada - Northwest Territories,2/20/20,0,0,
Canada - Northwest Territories,2/21/20,0,0,
Canada - Northwest Territories,2/22/20,0,0,
Canada - Northwest Territories,2/23/20,0,0,
Canada - Northwest Territories,2/24/20,0,0,
Canada - Northwest Territories,2/25/20,0,0,
Canada - Northwest Territories,2/26/20,0,0,
Canada - Northwest Territories,2/27/20,0,0,
Canada - Northwest Territories,2/28/20,0,0,
Canada - Northwest Territories,2/29/20,0,0,
Canada - Northwest Territories,3/1/20,0,0,
Canada - Northwest Territories,3/2/20,0,0,
Canada - Northwest Territories,3/3/20,0,0,
Canada - Northwest Territories,3/4/20,0,0,
Canada - Northwest Territories,3/5/20,0,0,
Canada - Northwest Territories,3/6/20,0,0,
Canada - Northwest Territories,3/7/20,0,0,
Canada - Northwest Territories,3/8/20,0,0,
Canada - Northwest Territories,3/9/20,0,0,
Canada - Northwest Territories,3/10/20,0,0,
Canada - Northwest Territories,3/11/20,0,0,
Canada - Northwest Territories,3/12/20,0,0,
Canada - Northwest Territories,3/13/20,0,0,
Canada - Northwest Territories,3/14/20,0,0,
Canada - Northwest Territories,3/15/20,0,0,
Canada - Northwest Territories,3/16/20,0,0,
Canada - Northwest Territories,3/17/20,0,0,
Canada - Northwest Territories,3/18/20,0,0,
Canada - Northwest Territories,3/19/20,0,0,
Canada - Northwest Territories,3/20/20,0,0,
Canada - Northwest Territories,3/21/20,0,0,
Canada - Northwest Territories,3/22/20,0,0,
Canada - Northwest Territories,3/23/20,0,0,
Canada - Northwest Territories,3/24/20,0,0,
Canada - Northwest Territories,3/25/20,0,0,
Canada - Northwest Territories,3/26/20,1,0,
Canada - Northwest Territories,3/27/20,1,0,
Canada - Northwest Territories,3/28/20,1,0,
Canada - Northwest Territories,3/29/20,1,0,
Canada - Northwest Territories,3/30/20,1,0,
Canada - Northwest Territories,3/31/20,1,0,
Canada - Northwest Territories,4/1/20,2,0,
Canada - Northwest Territories,4/2/20,2,0,
Canada - Northwest Territories,4/3/20,2,0,
Canada - Northwest Territories,4/4/20,4,0,
Canada - Yukon,1/22/20,0,0,
Canada - Yukon,1/23/20,0,0,
Canada - Yukon,1/24/20,0,0,
Canada - Yukon,1/25/20,0,0,
Canada - Yukon,1/26/20,0,0,
Canada - Yukon,1/27/20,0,0,
Canada - Yukon,1/28/20,0,0,
Canada - Yukon,1/29/20,0,0,
Canada - Yukon,1/30/20,0,0,
Canada - Yukon,1/31/20,0,0,
Canada - Yukon,2/1/20,0,0,
Canada - Yukon,2/2/20,0,0,
Canada - Yukon,2/3/20,0,0,
Canada - Yukon,2/4/20,0,0,
Canada - Yukon,2/5/20,0,0,
Canada - Yukon,2/6/20,0,0,
Canada - Yukon,2/7/20,0,0,
Canada - Yukon,2/8/20,0,0,
Canada - Yukon,2/9/20,0,0,
Canada - Yukon,2/10/20,0,0,
Canada - Yukon,2/11/20,0,0,
Canada - Yukon,2/12/20,0,0,
Canada - Yukon,2/13/20,0,0,
Canada - Yukon,2/14/20,0,0,
Canada - Yukon,2/15/20,0,0,
Canada - Yukon,2/16/20,0,0,
Canada - Yukon,2/17/20,0,0,
Canada - Yukon,2/18/20,0,0,
Canada - Yukon,2/19/20,0,0,
Canada - Yukon,2/20/20,0,0,
Canada - Yukon,2/21/20,0,0,
Canada - Yukon,2/22/20,0,0,
Canada - Yukon,2/23/20,0,0,
Canada - Yukon,2/24/20,0,0,
Canada - Yukon,2/25/20,0,0,
Canada - Yukon,2/26/20,0,0,
Canada - Yukon,2/27/20,0,0,
Canada - Yukon,2/28/20,0,0,
Canada - Yukon,2/29/20,0,0,
Canada - Yukon,3/1/20,0,0,
Canada - Yukon,3/2/20,0,0,
Canada - Yukon,3/3/20,0,0,
Canada - Yukon,3/4/20,0,0,
Canada - Yukon,3/5/20,0,0,
Canada - Yukon,3/6/20,0,0,
Canada - Yukon,3/7/20,0,0,
Canada - Yukon,3/8/20,0,0,
Canada - Yukon,3/9/20,0,0,
Canada - Yukon,3/10/20,0,0,
Canada - Yukon,3/11/20,0,0,
Canada - Yukon,3/12/20,0,0,
Canada - Yukon,3/13/20,0,0,
Canada - Yukon,3/14/20,0,0,
Canada - Yukon,3/15/20,0,0,
Canada - Yukon,3/16/20,0,0,
Canada - Yukon,3/17/20,0,0,
Canada - Yukon,3/18/20,0,0,
Canada - Yukon,3/19/20,0,0,
Canada - Yukon,3/20/20,0,0,
Canada - Yukon,3/21/20,0,0,
Canada - Yukon,3/22/20,0,0,
Canada - Yukon,3/23/20,0,0,
Canada - Yukon,3/24/20,0,0,
Canada - Yukon,3/25/20,0,0,
Canada - Yukon,3/26/20,3,0,
Canada - Yukon,3/27/20,3,0,
Canada - Yukon,3/28/20,4,0,
Canada - Yukon,3/29/20,4,0,
Canada - Yukon,3/30/20,4,0,
Canada - Yukon,3/31/20,5,0,
Canada - Yukon,4/1/20,5,0,
Canada - Yukon,4/2/20,6,0,
Canada - Yukon,4/3/20,6,0,
Canada - Yukon,4/4/20,6,0,
Kosovo,1/22/20,0,0,0
Kosovo,1/23/20,0,0,0
Kosovo,1/24/20,0,0,0
Kosovo,1/25/20,0,0,0
Kosovo,1/26/20,0,0,0
Kosovo,1/27/20,0,0,0
Kosovo,1/28/20,0,0,0
Kosovo,1/29/20,0,0,0
Kosovo,1/30/20,0,0,0
Kosovo,1/31/20,0,0,0
Kosovo,2/1/20,0,0,0
Kosovo,2/2/20,0,0,0
Kosovo,2/3/20,0,0,0
Kosovo,2/4/20,0,0,0
Kosovo,2/5/20,0,0,0
Kosovo,2/6/20,0,0,0
Kosovo,2/7/20,0,0,0
Kosovo,2/8/20,0,0,0
Kosovo,2/9/20,0,0,0
Kosovo,2/10/20,0,0,0
Kosovo,2/11/20,0,0,0
Kosovo,2/12/20,0,0,0
Kosovo,2/13/20,0,0,0
Kosovo,2/14/20,0,0,0
Kosovo,2/15/20,0,0,0
Kosovo,2/16/20,0,0,0
Kosovo,2/17/20,0,0,0
Kosovo,2/18/20,0,0,0
Kosovo,2/19/20,0,0,0
Kosovo,2/20/20,0,0,0
Kosovo,2/21/20,0,0,0
Kosovo,2/22/20,0,0,0
Kosovo,2/23/20,0,0,0
Kosovo,2/24/20,0,0,0
Kosovo,2/25/20,0,0,0
Kosovo,2/26/20,0,0,0
Kosovo,2/27/20,0,0,0
Kosovo,2/28/20,0,0,0
Kosovo,2/29/20,0,0,0
Kosovo,3/1/20,0,0,0
Kosovo,3/2/20,0,0,0
Kosovo,3/3/20,0,0,0
Kosovo,3/4/20,0,0,0
Kosovo,3/5/20,0,0,0
Kosovo,3/6/20,0,0,0
Kosovo,3/7/20,0,0,0
Kosovo,3/8/20,0,0,0
Kosovo,3/9/20,0,0,0
Kosovo,3/10/20,0,0,0
Kosovo,3/11/20,0,0,0
Kosovo,3/12/20,0,0,0
Kosovo,3/13/20,0,0,0
Kosovo,3/14/20,0,0,0
Kosovo,3/15/20,0,0,0
Kosovo,3/16/20,0,0,0
Kosovo,3/17/20,0,0,0
Kosovo,3/18/20,0,0,0
Kosovo,3/19/20,0,0,0
Kosovo,3/20/20,0,0,0
Kosovo,3/21/20,0,0,0
Kosovo,3/22/20,0,0,0
Kosovo,3/23/20,0,0,0
Kosovo,3/24/20,0,0,0
Kosovo,3/25/20,0,0,0
Kosovo,3/26/20,71,1,0
Kosovo,3/27/20,86,1,1
Kosovo,3/28/20,91,1,1
Kosovo,3/29/20,94,1,1
Kosovo,3/30/20,94,1,1
Kosovo,3/31/20,112,1,6
Kosovo,4/1/20,125,1,10
Kosovo,4/2/20,125,1,10
Kosovo,4/3/20,126,1,10
Kosovo,4/4/20,135,1,16
Burma,1/22/20,0,0,0
Burma,1/23/20,0,0,0
Burma,1/24/20,0,0,0
Burma,1/25/20,0,0,0
Burma,1/26/20,0,0,0
Burma,1/27/20,0,0,0
Burma,1/28/20,0,0,0
Burma,1/29/20,0,0,0
Burma,1/30/20,0,0,0
Burma,1/31/20,0,0,0
Burma,2/1/20,0,0,0
Burma,2/2/20,0,0,0
Burma,2/3/20,0,0,0
Burma,2/4/20,0,0,0
Burma,2/5/20,0,0,0
Burma,2/6/20,0,0,0
Burma,2/7/20,0,0,0
Burma,2/8/20,0,0,0
Burma,2/9/20,0,0,0
Burma,2/10/20,0,0,0
Burma,2/11/20,0,0,0
Burma,2/12/20,0,0,0
Burma,2/13/20,0,0,0
Burma,2/14/20,0,0,0
Burma,2/15/20,0,0,0
Burma,2/16/20,0,0,0
Burma,2/17/20,0,0,0
Burma,2/18/20,0,0,0
Burma,2/19/20,0,0,0
Burma,2/20/20,0,0,0
Burma,2/21/20,0,0,0
Burma,2/22/20,0,0,0
Burma,2/23/20,0,0,0
Burma,2/24/20,0,0,0
Burma,2/25/20,0,0,0
Burma,2/26/20,0,0,0
Burma,2/27/20,0,0,0
Burma,2/28/20,0,0,0
Burma,2/29/20,0,0,0
